unitid,cipcode,crace15,crace16,awlevel
"220075",131202,"2","24","7"
"220075",131205,"10","15","7"
"220075",131303,"0","3","5"
"220075",131307,"9","53","5"
"220075",131309,"3","0","5"
"220075",131312,"3","0","5"
"220075",131314,"23","12","5"
"220075",131314,"6","4","7"
"220075",131315,"1","12","7"
"220075",159999,"6","2","3"
"220075",159999,"91","7","5"
"220075",159999,"4","0","7"
"220075",160101,"3","5","5"
"220075",170102,"0","23","3"
"220075",170103,"3","5","3"
"220075",170209,"3","22","3"
"220075",170210,"1","3","1"
"220075",170309,"2","6","3"
"220075",170310,"0","4","5"
"220075",170503,"0","11","3"
"220075",180103,"0","12","5"
"220075",180103,"0","4","7"
"220075",181001,"32","22","10"
"220075",181101,"1","41","3"
"220075",181101,"4","83","5"
"220075",182201,"3","5","7"
"220075",189999,"14","7","5"
"220075",189999,"4","2","7"
"220075",190101,"0","27","5"
"220075",230101,"4","18","5"
"220075",230101,"4","10","7"
"220075",231001,"7","2","5"
"220075",260101,"22","11","5"
"220075",260101,"4","2","7"
"220075",269999,"3","2","5"
"220075",269999,"2","0","7"
"220075",269999,"2","2","9"
"220075",270101,"5","7","5"
"220075",300101,"1","2","5"
"220075",400501,"13","2","5"
"220075",400501,"1","0","7"
"220075",400601,"2","1","5"
"220075",400801,"1","0","5"
"220075",400899,"1","","5"
"220075",420101,"14","20","5"
"220075",420101,"2","2","7"
"220075",430103,"49","20","5"
"220075",430107,"5","4","3"
"220075",440701,"8","30","5"
"220075",450101,"1","1","5"
"220075",450701,"9","0","5"
"220075",450701,"1","1","7"
"220075",450801,"16","5","5"
"220075",450801,"2","2","7"
"220075",451001,"21","6","5"
"220075",451001,"1","0","7"
"220075",451101,"5","3","5"
"220075",451101,"5","2","7"
"220075",500701,"12","11","5"
"220075",500701,"1","4","7"
"220075",990000,"1","5","1"
"220075",990000,"0","13","2"
"220075",990000,"20","114","3"
"220075",990000,"568","640","5"
"220075",990000,"103","154","7"
"220075",990000,"2","4","8"
"220075",990000,"11","7","9"
"220075",990000,"32","22","10"
"220109",60201,"1","9","3"
"220109",60401,"8","18","3"
"220109",70601,"0","2","1"
"220109",70603,"0","9","1"
"220109",70604,"1","11","1"
"220109",70607,"","4","3"
"220109",70801,"1","44","1"
"220109",79999,"","7","3"
"220109",81104,"4","12","3"
"220109",110201,"10","17","3"
"220109",150303,"5","0","3"
"220109",170505,"1","26","3"
"220109",170602,"3","39","1"
"220109",990000,"5","105","1"
"220109",990000,"29","93","3"
"220127",79999,"1","9","1"
"220127",79999,"0","7","2"
"220127",170605,"4","27","2"
"220127",470101,"2","1","1"
"220127",470101,"8","1","2"
"220127",470201,"4","0","1"
"220127",470201,"6","0","2"
"220127",470303,"6","0","1"
"220127",470604,"1","0","1"
"220127",470604,"8","0","2"
"220127",470606,"9","0","1"
"220127",470606,"3","0","2"
"220127",480508,"25","0","1"
"220127",480508,"7","0","2"
"220127",480701,"3","0","1"
"220127",990000,"51","10","1"
"220127",990000,"36","35","2"
"220136",390601,"9","1","10"
"220136",399999,"4","1","7"
"220136",990000,"4","1","7"
"220136",990000,"9","1","10"
"220181",60101,"5","15","5"
"220181",60501,"2","3","5"
"220181",131302,"0","1","5"
"220181",180701,"0","2","5"
"220181",230101,"1","8","5"
"220181",260101,"4","9","5"
"220181",270101,"2","4","5"
"220181",389999,"2","1","5"
"220181",400501,"1","4","5"
"220181",400501,"1","0","7"
"220181",400801,"2","2","5"
"220181",400801,"1","1","7"
"220181",420101,"1","7","5"
"220181",420101,"3","1","7"
"220181",450801,"1","2","5"
"220181",451001,"5","6","5"
"220181",451101,"1","1","5"
"220181",451101,"1","3","7"
"220181",500501,"0","2","5"
"220181",500901,"0","1","5"
"220181",500903,"1","0","5"
"220181",990000,"28","68","5"
"220181",990000,"6","5","7"
"220206",70701,"","7","3"
"220206",131202,"","4","5"
"220206",131205,"1","4","5"
"220206",131312,"","3","5"
"220206",230101,"","1","5"
"220206",240101,"","2","3"
"220206",390201,"1","","3"
"220206",390201,"19","4","5"
"220206",390201,"3","","7"
"220206",390401,"2","3","5"
"220206",990000,"1","9","3"
"220206",990000,"22","19","5"
"220206",990000,"3","","7"
"220215",10102,"1","0","5"
"220215",60201,"7","8","5"
"220215",60301,"5","5","5"
"220215",60401,"6","4","5"
"220215",61401,"6","5","5"
"220215",70401,"0","2","5"
"220215",80102,"0","4","5"
"220215",90101,"2","2","5"
"220215",90501,"0","6","5"
"220215",90701,"3","2","5"
"220215",110101,"6","1","5"
"220215",131202,"1","14","5"
"220215",131205,"3","0","5"
"220215",131307,"5","2","5"
"220215",131311,"0","2","5"
"220215",131314,"1","1","5"
"220215",131316,"2","1","5"
"220215",170310,"0","2","5"
"220215",190101,"0","2","5"
"220215",190501,"0","1","5"
"220215",200102,"0","2","5"
"220215",230101,"0","1","5"
"220215",260101,"2","2","5"
"220215",270101,"0","3","5"
"220215",309999,"1","6","5"
"220215",319999,"5","0","5"
"220215",390201,"33","0","5"
"220215",400101,"1","0","5"
"220215",400501,"1","0","5"
"220215",420101,"3","2","5"
"220215",440701,"1","3","5"
"220215",450801,"2","0","5"
"220215",500501,"0","1","5"
"220215",500701,"3","0","5"
"220215",990000,"100","84","5"
"220251",70101,"1","1","2"
"220251",70601,"0","2","1"
"220251",70601,"0","6","2"
"220251",70701,"0","14","1"
"220251",70701,"0","2","2"
"220251",170605,"1","17","2"
"220251",470101,"5","0","1"
"220251",470101,"6","1","2"
"220251",470604,"1","1","1"
"220251",470604,"7","0","2"
"220251",470605,"1","1","1"
"220251",470605,"11","0","2"
"220251",480503,"4","1","1"
"220251",480503,"7","0","2"
"220251",480508,"4","0","1"
"220251",480508,"8","0","2"
"220251",990000,"15","19","1"
"220251",990000,"41","27","2"
"220279",70302,"1","2","2"
"220279",79999,"","18","2"
"220279",480101,"7","3","2"
"220279",480503,"8","","2"
"220279",480508,"7","2","2"
"220279",990000,"23","25","2"
"220312",10101,"2","1","3"
"220312",60101,"18","14","3"
"220312",70606,"","4","3"
"220312",80102,"","1","3"
"220312",90301,"2","2","3"
"220312",110201,"3","4","3"
"220312",110201,"","1","4"
"220312",130101,"5","10","3"
"220312",170699,"","2","3"
"220312",170813,"1","3","3"
"220312",179999,"1","5","3"
"220312",181801,"1","","3"
"220312",190101,"","2","3"
"220312",240101,"6","2","3"
"220312",380201,"1","1","3"
"220312",990000,"40","51","3"
"220312",990000,"0","1","4"
"220321",70601,"","7","1"
"220321",70601,"","5","2"
"220321",120403,"","1","1"
"220321",120403,"","11","2"
"220321",170602,"","14","1"
"220321",469999,"3","","1"
"220321",469999,"4","","2"
"220321",470105,"9","","2"
"220321",470303,"1","","1"
"220321",470303,"2","","2"
"220321",470604,"1","","1"
"220321",470604,"3","","2"
"220321",480101,"","2","1"
"220321",480101,"4","5","2"
"220321",480503,"7","","1"
"220321",480503,"5","","2"
"220321",480508,"7","","1"
"220321",480508,"4","","2"
"220321",990000,"19","24","1"
"220321",990000,"31","21","2"
"220394",70601,"0","5","1"
"220394",70601,"1","17","2"
"220394",170605,"0","5","1"
"220394",170605,"1","31","2"
"220394",470105,"5","0","1"
"220394",470105,"6","0","2"
"220394",470201,"3","0","1"
"220394",470201,"8","0","2"
"220394",470604,"6","0","1"
"220394",470604,"8","0","2"
"220394",480101,"6","4","1"
"220394",480101,"4","0","2"
"220394",480503,"10","1","1"
"220394",480503,"8","0","2"
"220394",480508,"17","0","1"
"220394",480508,"3","0","2"
"220394",990000,"47","15","1"
"220394",990000,"39","48","2"
"220400",10101,"3","0","3"
"220400",20101,"1","0","3"
"220400",60201,"10","19","3"
"220400",60301,"0","1","3"
"220400",60401,"11","27","3"
"220400",60601,"2","3","3"
"220400",60705,"0","1","3"
"220400",61303,"1","0","3"
"220400",61399,"1","1","3"
"220400",61401,"3","3","3"
"220400",61701,"1","0","3"
"220400",70101,"0","2","3"
"220400",70301,"0","6","3"
"220400",70601,"0","1","3"
"220400",70603,"0","3","3"
"220400",70604,"0","2","3"
"220400",79999,"0","4","3"
"220400",90101,"2","0","3"
"220400",110101,"3","4","3"
"220400",110301,"3","7","3"
"220400",131202,"0","6","3"
"220400",149999,"1","1","3"
"220400",159999,"3","0","3"
"220400",170206,"8","1","2"
"220400",170206,"2","0","3"
"220400",170209,"7","11","3"
"220400",170309,"0","7","3"
"220400",170818,"3","6","3"
"220400",181101,"0","2","3"
"220400",181801,"1","4","3"
"220400",240101,"16","22","3"
"220400",270101,"1","0","3"
"220400",420101,"1","3","3"
"220400",451001,"4","1","3"
"220400",500901,"1","0","3"
"220400",990000,"8","1","2"
"220400",990000,"81","147","3"
"220464",120301,"9","5","3"
"220464",990000,"9","5","3"
"220473",131202,"","2","5"
"220473",390201,"1","2","3"
"220473",390201,"49","12","5"
"220473",990000,"1","2","3"
"220473",990000,"49","14","5"
"220516",131202,"1","7","5"
"220516",230101,"2","5","5"
"220516",230201,"","1","5"
"220516",260101,"4","1","5"
"220516",270101,"6","3","5"
"220516",380201,"4","","5"
"220516",400501,"","1","5"
"220516",400801,"2","","5"
"220516",420101,"","2","5"
"220516",450501,"7","3","5"
"220516",450601,"12","9","5"
"220516",450801,"4","","5"
"220516",990000,"42","32","5"
"220534",170602,"2","52","1"
"220534",170605,"0","20","2"
"220534",990000,"2","52","1"
"220534",990000,"0","20","2"
"220552",60101,"","4","2"
"220552",60201,"3","6","3"
"220552",60499,"3","16","3"
"220552",70601,"","5","2"
"220552",70601,"1","25","3"
"220552",110201,"2","9","3"
"220552",990000,"","9","2"
"220552",990000,"9","56","3"
"220561",60101,"8","7","5"
"220561",60201,"1","4","5"
"220561",131202,"3","1","5"
"220561",131204,"1","1","5"
"220561",131312,"1","1","5"
"220561",139999,"1","0","5"
"220561",179999,"0","3","3"
"220561",180701,"1","1","5"
"220561",230101,"2","2","1"
"220561",260101,"3","5","1"
"220561",270101,"2","2","1"
"220561",420101,"3","1","1"
"220561",451001,"2","2","1"
"220561",451101,"2","1","1"
"220561",990000,"14","13","1"
"220561",990000,"0","3","3"
"220561",990000,"16","15","5"
"220589",40501,"","4","5"
"220589",60101,"10","1","5"
"220589",60201,"2","6","5"
"220589",60401,"8","2","5"
"220589",61401,"1","2","5"
"220589",62001,"1","","5"
"220589",90101,"1","3","5"
"220589",110101,"2","7","5"
"220589",119999,"3","1","5"
"220589",131012,"","3","5"
"220589",131202,"","3","5"
"220589",131314,"4","2","5"
"220589",190101,"","1","5"
"220589",230101,"","1","5"
"220589",240199,"","5","5"
"220589",260101,"2","3","5"
"220589",270101,"4","1","5"
"220589",380201,"","1","5"
"220589",400501,"5","6","5"
"220589",400599,"","1","5"
"220589",420101,"2","1","5"
"220589",450801,"1","2","5"
"220589",451001,"1","2","5"
"220589",451101,"","4","5"
"220589",459999,"1","1","5"
"220589",500701,"1","1","5"
"220589",500903,"","1","5"
"220589",990000,"49","65","5"
"220598",60101,"8","15","5"
"220598",90101,"3","1","5"
"220598",119999,"2","6","5"
"220598",131202,"0","8","5"
"220598",230101,"","1","5"
"220598",260101,"2","4","5"
"220598",270101,"3","2","5"
"220598",400501,"0","1","5"
"220598",450801,"","1","5"
"220598",451101,"8","5","5"
"220598",500901,"2","","5"
"220598",990000,"28","44","5"
"220604",60201,"3","5","5"
"220604",60401,"10","15","5"
"220604",131202,"0","12","5"
"220604",131314,"2","0","5"
"220604",230101,"1","5","5"
"220604",240199,"4","1","5"
"220604",260101,"2","7","5"
"220604",270101,"5","2","5"
"220604",400501,"0","4","5"
"220604",440701,"0","11","5"
"220604",450601,"2","0","5"
"220604",450801,"0","1","5"
"220604",451001,"1","0","5"
"220604",451101,"2","1","5"
"220604",500701,"2","2","5"
"220604",990000,"34","66","5"
"220613",60101,"15","13","5"
"220613",60201,"9","4","5"
"220613",60401,"1","2","5"
"220613",90101,"6","3","5"
"220613",110401,"1","","5"
"220613",131202,"1","26","5"
"220613",131312,"1","3","5"
"220613",131314,"2","3","5"
"220613",160101,"0","2","5"
"220613",160901,"","1","5"
"220613",170310,"2","","5"
"220613",230101,"1","2","5"
"220613",260101,"6","1","5"
"220613",269999,"1","1","5"
"220613",270101,"2","2","5"
"220613",390201,"43","3","5"
"220613",390401,"3","1","5"
"220613",399999,"1","","5"
"220613",420101,"6","10","5"
"220613",450101,"4","6","5"
"220613",450801,"1","","5"
"220613",451101,"3","4","5"
"220613",500901,"3","1","5"
"220613",990000,"112","88","5"
"220631",30601,"3","","5"
"220631",60101,"13","12","5"
"220631",60201,"3","6","5"
"220631",60301,"3","2","5"
"220631",60401,"1","1","3"
"220631",60401,"1","4","5"
"220631",60501,"1","","5"
"220631",61401,"4","3","5"
"220631",70401,"","3","3"
"220631",70401,"","1","5"
"220631",110101,"1","1","3"
"220631",110101,"2","4","5"
"220631",130301,"1","12","7"
"220631",130499,"1","2","7"
"220631",131101,"4","6","7"
"220631",131202,"6","26","5"
"220631",131303,"","1","5"
"220631",131307,"5","1","5"
"220631",131316,"","2","5"
"220631",150901,"2","","5"
"220631",170309,"","5","5"
"220631",181101,"","25","3"
"220631",230101,"1","3","5"
"220631",240102,"","2","3"
"220631",250501,"","1","5"
"220631",260101,"5","6","5"
"220631",309999,"3","4","5"
"220631",400501,"2","2","5"
"220631",440701,"2","8","5"
"220631",450101,"","1","2"
"220631",450801,"3","5","5"
"220631",451101,"1","","5"
"220631",500101,"2","","5"
"220631",990000,"","1","2"
"220631",990000,"2","32","3"
"220631",990000,"62","96","5"
"220631",990000,"6","20","7"
"220640",79999,"","5","1"
"220640",79999,"","7","2"
"220640",120403,"2","10","2"
"220640",170605,"","42","2"
"220640",469999,"1","","1"
"220640",469999,"2","","2"
"220640",470101,"1","","1"
"220640",470101,"7","","2"
"220640",470603,"3","","1"
"220640",470603,"4","","2"
"220640",470604,"1","","1"
"220640",470604,"1","","2"
"220640",480101,"1","","1"
"220640",480101,"6","1","2"
"220640",480503,"1","","1"
"220640",480503,"8","1","2"
"220640",480508,"3","","1"
"220640",480508,"4","","2"
"220640",990000,"11","5","1"
"220640",990000,"34","61","2"
"220659",60401,"0","1","3"
"220659",70401,"0","2","2"
"220659",70401,"0","1","3"
"220659",70604,"0","1","3"
"220659",70605,"0","2","2"
"220659",70801,"0","4","2"
"220659",70801,"0","4","3"
"220659",80102,"0","2","3"
"220659",110201,"0","2","2"
"220659",110201,"1","1","3"
"220659",170503,"0","3","3"
"220659",170602,"1","24","1"
"220659",990000,"1","24","1"
"220659",990000,"0","10","2"
"220659",990000,"1","13","3"
"220710",60101,"10","8","5"
"220710",110601,"","3","1"
"220710",119999,"1","1","5"
"220710",131202,"","4","5"
"220710",131314,"8","","5"
"220710",149999,"2","0","5"
"220710",170410,"","4","5"
"220710",170899,"","2","5"
"220710",181801,"1","2","5"
"220710",181901,"1","","5"
"220710",230101,"1","3","5"
"220710",239999,"3","2","5"
"220710",260101,"1","3","5"
"220710",300801,"2","1","5"
"220710",309999,"","1","5"
"220710",400501,"2","2","5"
"220710",400801,"1","","5"
"220710",420101,"","8","5"
"220710",450101,"1","4","5"
"220710",450601,"2","4","5"
"220710",450801,"2","1","5"
"220710",451001,"","2","5"
"220710",451101,"1","0","5"
"220710",500701,"1","1","5"
"220710",500901,"","1","5"
"220710",500903,"1","","5"
"220710",990000,"","3","1"
"220710",990000,"41","54","5"
"220729",181101,"0","17","2"
"220729",990000,"0","17","2"
"220756",70601,"51","188","1"
"220756",70601,"0","29","2"
"220756",150699,"7","3","1"
"220756",460201,"10","0","1"
"220756",460301,"72","0","1"
"220756",460301,"18","1","2"
"220756",460410,"13","0","1"
"220756",460499,"3","0","1"
"220756",460501,"13","0","1"
"220756",470201,"8","0","1"
"220756",470201,"9","0","2"
"220756",470604,"15","0","1"
"220756",470604,"6","1","2"
"220756",480101,"10","3","1"
"220756",480101,"9","5","2"
"220756",480503,"69","2","1"
"220756",480503,"15","1","2"
"220756",480508,"52","3","1"
"220756",480508,"8","2","2"
"220756",990000,"323","199","1"
"220756",990000,"65","39","2"
"220774",69999,"2","1","2"
"220774",69999,"12","22","3"
"220774",70603,"","2","2"
"220774",70603,"","17","3"
"220774",70604,"","4","2"
"220774",70605,"","3","2"
"220774",81104,"1","2","2"
"220774",81104,"6","16","3"
"220774",110301,"2","3","2"
"220774",110301,"5","15","3"
"220774",170503,"","3","2"
"220774",170503,"","26","3"
"220774",990000,"5","18","2"
"220774",990000,"23","96","3"
"220792",180401,"16","10","10"
"220792",181001,"38","16","10"
"220792",181199,"0","1","7"
"220792",182204,"8","8","7"
"220792",260501,"0","1","9"
"220792",260705,"0","4","9"
"220792",990000,"8","9","7"
"220792",990000,"0","5","9"
"220792",990000,"54","26","10"
"220808",500204,"1","3","5"
"220808",500402,"6","12","5"
"220808",500708,"5","7","5"
"220808",500709,"","1","5"
"220808",500799,"","2","5"
"220808",990000,"12","25","5"
"220835",390201,"37","","3"
"220835",990000,"37","","3"
"220853",70101,"3","19","2"
"220853",70399,"6","91","1"
"220853",70601,"","15","2"
"220853",70701,"","43","2"
"220853",120101,"4","9","2"
"220853",120403,"2","19","2"
"220853",150499,"6","","2"
"220853",170101,"","30","2"
"220853",170103,"","2","2"
"220853",170210,"3","15","2"
"220853",179999,"3","44","1"
"220853",200301,"1","11","2"
"220853",200401,"6","24","2"
"220853",470101,"10","3","2"
"220853",470201,"22","","2"
"220853",470603,"11","1","2"
"220853",470604,"17","2","2"
"220853",470605,"16","","2"
"220853",470607,"23","4","2"
"220853",480101,"24","2","2"
"220853",480201,"9","4","2"
"220853",480203,"11","14","2"
"220853",480204,"6","6","2"
"220853",480303,"5","8","2"
"220853",480503,"14","","2"
"220853",480508,"15","1","2"
"220853",990000,"9","135","1"
"220853",990000,"208","232","2"
"220862",40301,"4","2","7"
"220862",60201,"59","100","5"
"220862",60201,"7","2","7"
"220862",60301,"72","36","5"
"220862",60301,"2","1","7"
"220862",60401,"103","75","5"
"220862",60401,"87","40","7"
"220862",60401,"4","3","9"
"220862",60501,"11","5","5"
"220862",60705,"0","2","5"
"220862",60801,"3","0","5"
"220862",60901,"1","1","5"
"220862",61401,"116","94","5"
"220862",61401,"2","2","7"
"220862",61701,"8","4","5"
"220862",69999,"6","2","5"
"220862",70601,"","15","5"
"220862",80706,"","1","5"
"220862",90401,"20","47","5"
"220862",110101,"6","8","5"
"220862",110401,"2","5","5"
"220862",130301,"14","108","7"
"220862",130301,"2","4","9"
"220862",130401,"17","18","7"
"220862",130401,"4","4","9"
"220862",130406,"1","1","9"
"220862",130801,"1","4","7"
"220862",130901,"7","5","7"
"220862",130901,"0","3","9"
"220862",131001,"1","6","5"
"220862",131001,"4","24","7"
"220862",131001,"0","4","9"
"220862",131101,"14","44","7"
"220862",131101,"1","2","9"
"220862",131202,"1","35","5"
"220862",131204,"0","35","5"
"220862",131205,"18","36","5"
"220862",131303,"0","5","7"
"220862",131307,"2","3","5"
"220862",131308,"0","4","5"
"220862",131310,"1","0","7"
"220862",131312,"0","1","5"
"220862",131314,"8","4","5"
"220862",131314,"8","18","7"
"220862",131319,"9","0","7"
"220862",131320,"4","1","5"
"220862",139999,"3","14","5"
"220862",140801,"40","2","5"
"220862",140801,"5","0","7"
"220862",141001,"68","16","5"
"220862",141001,"15","0","7"
"220862",141701,"7","2","7"
"220862",141901,"39","13","5"
"220862",141901,"7","0","7"
"220862",150101,"11","0","5"
"220862",150301,"31","13","5"
"220862",150303,"18","2","5"
